# Every library live on Libby. Tab separated: key, name, region, kind, places.
# Written by tools/seed_libraries.py, loaded into the database at startup.
oilcreek	Oil Creek Library District		public	clarion eccles lesher knox mengle punxsutawney rebecca arthurs mem redbank valley reynoldsville summerville sykesville
okanagan	Okanagan College		college
okvirtuallibrary	OK Virtual Library	OK, USA	public	absentee shawnee tribal ada allen alva anadarko antlers apache ardmore barnsdall ethel briggs bartlesville beaver pioneer blackwell bristow montfort allie jones catoosa chandler watts chelsea cherokee chickasha coweta crescent cushing donald reynolds drumright duncan reno carnegie elgin elk fairfax fairview garland smith geary george captain glover spencer grace pickens guthrie guymon arts haynie hennessey hobart hominy hooker olive warner inola iowa tribe oklahoma jay byers kellyville kingfisher langley lawton kathleen wyatt nicholson lindsay locust grove mabel fry madill mangum margaret carder mannford maysville meeker miami mustang newkirk norman nowata okeene okemah okmulgee pauls valley nora sparks warren mem pawhuska perry piedmont ponca enid garfield quapaw ringling gleason sapulpa seminole shattuck snyder soutar southern prairie hollis stillwater stroud talala thomas harrison pryor wilhite tonkawa tuttle tyrone vinita wagoner walters watonga waurika waynoka wewoka will rogers woodward wyandotte nation historical wynnewood
oldenburg	Stadtbibliothek Oldenburg	Germany	public
olivebaptist	Olive Baptist Church Library		company
omaha	Omaha Public Library		public	sorensen benson bess johnson elkhorn charles washington florence interim millard milton abrahams ralstons baright saddlebrook clarke swanson willa cather
omia	OverDrive for Michigan & Indiana Academics	USA	college	alpena bay noc earlham eastern glen oaks grand rapids valley state hillsdale kirtland macomb montcalm northern northwestern omia southwestern trine washtenaw western homer stryker medicine
omnilibraries	Online Media of Northern Illinois Libraries	USA	public	bourbonnais byron charles phillips clinton coal colona cordova cortland creston dement dekalb dixon dubuque moline elizabeth ella johnson elwood erie fossil ridge freeport geneseo genoa graves hume hanover harvard diggins henry adams hinckley homer ida johnsburg julia hull kaneville kankakee moille clarion ladd lanark lasalle lena limestone malta manhattan manteno maple park marengo union mokena morris carroll new lenox nippersink suburban loves roscoe odell oglesby oregon oswego pankhurst pecatonica peotone peru plano polo princeton putnam condit granville magnolia mcnabb standard raymond sapp reddick richard mautino river valley robert jones rowe rock falls island sandwich schmaling seneca sherrard silvis somonauk beloit sterling streator sycamore talcott three rivers tiskilwa utica walnut warren western wilmington winnebago yorkville
onchan	Onchan Public Library		public
onegrid	GridSME		company	onegrid
onlib	Onondaga County Public Library	NY, USA	public	baldwinsville beauchamp betts dewitt jamesville syracuse elbridge fairmount fayetteville hazard jordan bramley lafayette liverpool manlius marcellus maxwell minoa mundy nopl brewerton cicero northeast northern paine petit salina skaneateles solvay soule connections tully white
onomichi-city	Onomichi City Library	Japan	public
ontarioshores	Ontario Shores Centre for Mental Health Sciences		company
open	The Open University	United Kingdom	college
opsu	Oklahoma Panhandle State University	USA	college	mckee
opw	Office of Public Works Ireland	Ireland	company
oregonstate	Oregon State University	USA	college	osu
ori-library	Orient Research Institute Digital Documentation Center	Japan	company
orl	Okanagan Regional Library	Canada	public	armstrong orl cherryville enderby falkland golden headquarters hedley kaleden kelowna keremeos lake country lumby mission naramata shuswap falls oliver osoyoos oyama peachland princeton revelstoke rutland salmon arm sicamous silver creek summerland ubc vernon
orlandohealth	Orlando Health		company
orlandparklibrary	Orland Park Public Library		public
orparc	Oregon Post Adoption Resource Center		company
orpl	Oak Ridge Public Library	USA	public
osceolalibrary	Osceola Library System		public	buenaventura lakes kenansville poinciana cloud celebration
osnabrueck	Stadtbibliothek Osnabrück		public
otofuke-library	Otofuke Town Library	Japan	public
ottawa	Ottawa Public Library	Canada	public
ottawaksedu	Ottawa University Kansas	USA	college
owl	OWL	Germany	public	bibliothek verl das medien phile haus gemeindebucherei hiddenhausen kirchlengern stadtbibliothek bielefeld bunde detmold gutersloh rheda wiedenbruck flora westfalica gmbh salzkotten versmold stadtbucherei bad salzuflen enger lenne karree oeynhausen
owwl	OWWL Library System		public	allens hill arcade avon bell nunda bloomfield bristol caledonia association clifton springs clyde savannah cordelia greene castile dansville eagle bliss gainesville silver geneva gorham honeoye lima livonia lyons macedon marion morris naples newark ontario headquarters palmyra perry phelps pike red creek jacket shortsville rose sodus stevens attica victor farmington wadsworth geneseo walworth seely warsaw williamson wolcott wood canandaigua wyoming circulating
oxfordshire	Oxfordshire County Council	United Kingdom	public	abingdon adderbury bampton banbury barton neighbourhood benson berinsfield bicester blackbird leys botley burford carterton charlbury chinnor chipping norton cowley deddington didcot eynsham faringdon goring grove headington henley hook kennington kidlington neithrop leigh old marston oxford academy sonning common stonesfield summertown thame wallingford wantage watlington wheatley witney woodcote woodstock wychwood
oxnard	Oxnard Public Library		public
pa-academic	PA Academic Libby Consortium		college	penn gwynedd mercy harcum keystone luzerne susquehanna thaddeus stevens technology wilkes wilson
pacf	Pennsylvania Correctional Facilities	USA	company
paclibrary	Palo Alto College	USA	college
paderborn	Stadtbibliothek Paderborn		public
pajulib	Paju Hanbit Library	South Korea	public
palmdesert	Palm Desert Library		public
palmerdonavin	Palmer-Donavin		company
palmetto	Palmetto Library Consortium	SC, USA	public	chapin darlington hartsville lamar society hill dillon georgetown andrews carvers bay waccamaw neck marian wright edelman marion mullins nichols sumter wesmark
palmspringslibrary	Palm Springs Public Library	USA	public
palomar	Palomar College		college
palsplus	PALS Plus NJ OverDrive Library	NJ, USA	public	alfred baumann belleville bloomingdale caldwell cedar grove clifton haledon kearny little falls passaic paterson pompton lakes ringwood totowa union verona wanaque wayne milford
panhandle	Panhandle Library Access Network	FL, USA	public	apalachicola margaret key bay calhoun crestview robert sikes destin perry eastside braden walton beach holmes hosford jackson lake leroy collins leon liberty harrell mary esther niceville northeast northwest okaloosa cooperative panama parker port joe gulf springfield valparaiso florida wewa wilderness coast franklin carrabelle eastpoint jefferson wakulla woodville
pariveda	Pariveda Solutions		company
parliamentau	Australian Parliamentary Library		company
parralibrary	City of Parramatta Library	Australia	public	carlingford constitution hill dundas valley epping ermington wentworth point
pasadena	Pasadena Public Library		public	allendale hastings hill avenue pintoresca lamanda park linda vista san rafael santa catalina villa parke
pascal	PASCAL Consortium	USA	college	anderson citadel military carolina clemson greenville technical lander midlands southern wesleyan spartanburg methodist tri trident aiken lancaster beaufort wofford
paytelmaga	Pay Tel Magazines		company
pcc	Portland Community College	USA	college
pclc	Polk County Library Cooperative	USA	public	auburndale bartow dundee eagle lake meade haines alfred wales lakeland kelly larry jackson latt maxcy mulberry outpost historical genealogical law winter haven
pdst	Oide	Ireland	company
peipls	Prince Edward Island Public Library Service	Canada	public	alberton bibliotheque publique dabram edmond arsenault henri blanchard borden carleton breadalbane charlottetown learning cornwall crapaud georgetown genevieve soloman hunter river kensington heritage kinkora montague rotary morell stewart murray harbour leona giddings oleary souris peters stratford summerside tignish tyne valley
pembrokeshire	Pembrokeshire Libraries		public
penang	Penang Digital Library	Malaysia	public
pennstateu	Pennsylvania State University	USA	college	penn
penrith	Penrith City Library		public
pentagonlib	Pentagon Library	USA	public
peoplecomp-in	PeopleCompass Consulting Library	India	company
pepperdine	Pepperdine University Libraries	USA	college
permanente	Mid-Atlantic Permanente Medical Group		company	mapmg
perthandkinross	Culture Perth & Kinross Limited	United Kingdom	public
pettes	Pettes Memorial Library	Canada	public
pfeiffer	Pfeiffer University	USA	college
pflagca	PFLAG Canada	Canada	company
pforzheim	Stadtbibliothek Pforzheim	Germany	public
pgcmls	Prince George's County Memorial Library System		public	accokeek baden beltsville bladensburg bowie fairmount heights glenarden greenbelt hillcrest hyattsville largo kettering laurel rainier new carrollton oxon hill administrative offices spaulding surratts clinton upper marlboro
pglibrary	Procter & Gamble Library		company
philanthropysoutheast	Philanthropy Southeast		company
phillipsburgnj	Phillipsburg Free Public Library		public
phoenix	Greater Phoenix Digital Library	USA	public	apache junction casa grande glendale foothills heroes park velma teague maricopa aguila mirage fairway fountain hills goodyear guadalupe hollyhock litchfield valley northwest perry queen creek robson southeast sun white tank mesa dobson ranch express red mountain peoria sunrise acacia agave burton barr century cesar chavez cholla desert broom sage harmon ironwood juniper mesquite ocotillo palo verde saguaro yucca scottsdale appaloosa arabian civic mustang palomino
